path,original_class,label_index,label_name,mask_ok,coverage
C:\Users\vitor\.cache\kagglehub\datasets\sujitraarw\coffee-green-bean-with-17-defects-original\versions\1\Full Black\Full Black_17.jpg,Full Black,5,Full Black,True,1.0
C:\Users\vitor\.cache\kagglehub\datasets\sujitraarw\coffee-green-bean-with-17-defects-original\versions\1\Full Black\Full Black_18.jpg,Full Black,5,Full Black,True,1.0
C:\Users\vitor\.cache\kagglehub\datasets\sujitraarw\coffee-green-bean-with-17-defects-original\versions\1\Full Black\Full Black_19.jpg,Full Black,5,Full Black,True,1.0
C:\Users\vitor\.cache\kagglehub\datasets\sujitraarw\coffee-green-bean-with-17-defects-original\versions\1\Full Black\Full Black_20.jpg,Full Black,5,Full Black,True,1.0
C:\Users\vitor\.cache\kagglehub\datasets\sujitraarw\coffee-green-bean-with-17-defects-original\versions\1\Full Black\Full Black_21.jpg,Full Black,5,Full Black,True,1.0
C:\Users\vitor\.cache\kagglehub\datasets\sujitraarw\coffee-green-bean-with-17-defects-original\versions\1\Full Black\Full Black_22.jpg,Full Black,5,Full Black,True,1.0
C:\Users\vitor\.cache\kagglehub\datasets\sujitraarw\coffee-green-bean-with-17-defects-original\versions\1\Full Black\Full Black_23.jpg,Full Black,5,Full Black,True,1.0
C:\Users\vitor\.cache\kagglehub\datasets\sujitraarw\coffee-green-bean-with-17-defects-original\versions\1\Full Black\Full Black_24.jpg,Full Black,5,Full Black,True,1.0
C:\Users\vitor\.cache\kagglehub\datasets\sujitraarw\coffee-green-bean-with-17-defects-original\versions\1\Full Black\Full Black_25.jpg,Full Black,5,Full Black,True,1.0
C:\Users\vitor\.cache\kagglehub\datasets\sujitraarw\coffee-green-bean-with-17-defects-original\versions\1\Full Black\Full Black_26.jpg,Full Black,5,Full Black,True,1.0
C:\Users\vitor\.cache\kagglehub\datasets\sujitraarw\coffee-green-bean-with-17-defects-original\versions\1\Full Black\Full Black_27.jpg,Full Black,5,Full Black,True,1.0
C:\Users\vitor\.cache\kagglehub\datasets\sujitraarw\coffee-green-bean-with-17-defects-original\versions\1\Full Black\Full Black_28.jpg,Full Black,5,Full Black,True,1.0
C:\Users\vitor\.cache\kagglehub\datasets\sujitraarw\coffee-green-bean-with-17-defects-original\versions\1\Full Black\Full Black_29.jpg,Full Black,5,Full Black,True,0.9939
C:\Users\vitor\.cache\kagglehub\datasets\sujitraarw\coffee-green-bean-with-17-defects-original\versions\1\Full Black\Full Black_30.jpg,Full Black,5,Full Black,True,1.0
C:\Users\vitor\.cache\kagglehub\datasets\sujitraarw\coffee-green-bean-with-17-defects-original\versions\1\Full Black\Full Black_31.jpg,Full Black,5,Full Black,True,1.0
C:\Users\vitor\.cache\kagglehub\datasets\sujitraarw\coffee-green-bean-with-17-defects-original\versions\1\Full Black\Full Black_32.jpg,Full Black,5,Full Black,True,1.0
C:\Users\vitor\.cache\kagglehub\datasets\sujitraarw\coffee-green-bean-with-17-defects-original\versions\1\Full Black\Full Black_33.jpg,Full Black,5,Full Black,True,1.0
C:\Users\vitor\.cache\kagglehub\datasets\sujitraarw\coffee-green-bean-with-17-defects-original\versions\1\Full Black\Full Black_34.jpg,Full Black,5,Full Black,True,1.0
C:\Users\vitor\.cache\kagglehub\datasets\sujitraarw\coffee-green-bean-with-17-defects-original\versions\1\Full Black\Full Black_35.jpg,Full Black,5,Full Black,True,1.0
C:\Users\vitor\.cache\kagglehub\datasets\sujitraarw\coffee-green-bean-with-17-defects-original\versions\1\Full Black\Full Black_36.jpg,Full Black,5,Full Black,True,1.0
C:\Users\vitor\.cache\kagglehub\datasets\sujitraarw\coffee-green-bean-with-17-defects-original\versions\1\Full Black\Full Black_37.jpg,Full Black,5,Full Black,True,1.0
C:\Users\vitor\.cache\kagglehub\datasets\sujitraarw\coffee-green-bean-with-17-defects-original\versions\1\Full Black\Full Black_38.jpg,Full Black,5,Full Black,True,1.0
C:\Users\vitor\.cache\kagglehub\datasets\sujitraarw\coffee-green-bean-with-17-defects-original\versions\1\Full Black\Full Black_39.jpg,Full Black,5,Full Black,True,1.0
C:\Users\vitor\.cache\kagglehub\datasets\sujitraarw\coffee-green-bean-with-17-defects-original\versions\1\Full Black\Full Black_40.jpg,Full Black,5,Full Black,True,1.0
C:\Users\vitor\.cache\kagglehub\datasets\sujitraarw\coffee-green-bean-with-17-defects-original\versions\1\Full Black\Full Black_41.jpg,Full Black,5,Full Black,True,1.0
C:\Users\vitor\.cache\kagglehub\datasets\sujitraarw\coffee-green-bean-with-17-defects-original\versions\1\Full Sour\Full Sour_01.jpg,Full Sour,6,Full Sour,True,1.0
C:\Users\vitor\.cache\kagglehub\datasets\sujitraarw\coffee-green-bean-with-17-defects-original\versions\1\Full Sour\Full Sour_02.jpg,Full Sour,6,Full Sour,True,1.0
C:\Users\vitor\.cache\kagglehub\datasets\sujitraarw\coffee-green-bean-with-17-defects-original\versions\1\Full Sour\Full Sour_03.jpg,Full Sour,6,Full Sour,True,1.0
C:\Users\vitor\.cache\kagglehub\datasets\sujitraarw\coffee-green-bean-with-17-defects-original\versions\1\Full Sour\Full Sour_04.jpg,Full Sour,6,Full Sour,True,1.0
C:\Users\vitor\.cache\kagglehub\datasets\sujitraarw\coffee-green-bean-with-17-defects-original\versions\1\Full Sour\Full Sour_05.jpg,Full Sour,6,Full Sour,True,1.0
C:\Users\vitor\.cache\kagglehub\datasets\sujitraarw\coffee-green-bean-with-17-defects-original\versions\1\Full Sour\Full Sour_06.jpg,Full Sour,6,Full Sour,True,1.0
C:\Users\vitor\.cache\kagglehub\datasets\sujitraarw\coffee-green-bean-with-17-defects-original\versions\1\Full Sour\Full Sour_07.jpg,Full Sour,6,Full Sour,True,1.0
C:\Users\vitor\.cache\kagglehub\datasets\sujitraarw\coffee-green-bean-with-17-defects-original\versions\1\Full Sour\Full Sour_08.jpg,Full Sour,6,Full Sour,True,1.0
C:\Users\vitor\.cache\kagglehub\datasets\sujitraarw\coffee-green-bean-with-17-defects-original\versions\1\Full Sour\Full Sour_09.jpg,Full Sour,6,Full Sour,True,1.0
C:\Users\vitor\.cache\kagglehub\datasets\sujitraarw\coffee-green-bean-with-17-defects-original\versions\1\Full Sour\Full Sour_10.jpg,Full Sour,6,Full Sour,True,1.0
C:\Users\vitor\.cache\kagglehub\datasets\sujitraarw\coffee-green-bean-with-17-defects-original\versions\1\Full Sour\Full Sour_11.jpg,Full Sour,6,Full Sour,True,1.0
C:\Users\vitor\.cache\kagglehub\datasets\sujitraarw\coffee-green-bean-with-17-defects-original\versions\1\Full Sour\Full Sour_12.jpg,Full Sour,6,Full Sour,True,1.0
C:\Users\vitor\.cache\kagglehub\datasets\sujitraarw\coffee-green-bean-with-17-defects-original\versions\1\Full Sour\Full Sour_13.jpg,Full Sour,6,Full Sour,True,1.0
C:\Users\vitor\.cache\kagglehub\datasets\sujitraarw\coffee-green-bean-with-17-defects-original\versions\1\Full Sour\Full Sour_14.jpg,Full Sour,6,Full Sour,True,1.0
C:\Users\vitor\.cache\kagglehub\datasets\sujitraarw\coffee-green-bean-with-17-defects-original\versions\1\Full Sour\Full Sour_15.jpg,Full Sour,6,Full Sour,True,1.0
C:\Users\vitor\.cache\kagglehub\datasets\sujitraarw\coffee-green-bean-with-17-defects-original\versions\1\Full Sour\Full Sour_16.jpg,Full Sour,6,Full Sour,True,1.0
C:\Users\vitor\.cache\kagglehub\datasets\sujitraarw\coffee-green-bean-with-17-defects-original\versions\1\Full Sour\Full Sour_17.jpg,Full Sour,6,Full Sour,True,1.0
C:\Users\vitor\.cache\kagglehub\datasets\sujitraarw\coffee-green-bean-with-17-defects-original\versions\1\Full Sour\Full Sour_18.jpg,Full Sour,6,Full Sour,True,1.0
C:\Users\vitor\.cache\kagglehub\datasets\sujitraarw\coffee-green-bean-with-17-defects-original\versions\1\Full Sour\Full Sour_19.jpg,Full Sour,6,Full Sour,True,1.0
C:\Users\vitor\.cache\kagglehub\datasets\sujitraarw\coffee-green-bean-with-17-defects-original\versions\1\Full Sour\Full Sour_20.jpg,Full Sour,6,Full Sour,True,1.0
C:\Users\vitor\.cache\kagglehub\datasets\sujitraarw\coffee-green-bean-with-17-defects-original\versions\1\Full Sour\Full Sour_21.jpg,Full Sour,6,Full Sour,True,1.0
C:\Users\vitor\.cache\kagglehub\datasets\sujitraarw\coffee-green-bean-with-17-defects-original\versions\1\Full Sour\Full Sour_22.jpg,Full Sour,6,Full Sour,True,1.0
C:\Users\vitor\.cache\kagglehub\datasets\sujitraarw\coffee-green-bean-with-17-defects-original\versions\1\Full Sour\Full Sour_23.jpg,Full Sour,6,Full Sour,True,1.0
C:\Users\vitor\.cache\kagglehub\datasets\sujitraarw\coffee-green-bean-with-17-defects-original\versions\1\Full Sour\Full Sour_24.jpg,Full Sour,6,Full Sour,True,1.0
C:\Users\vitor\.cache\kagglehub\datasets\sujitraarw\coffee-green-bean-with-17-defects-original\versions\1\Full Sour\Full Sour_25.jpg,Full Sour,6,Full Sour,True,1.0
C:\Users\vitor\.cache\kagglehub\datasets\sujitraarw\coffee-green-bean-with-17-defects-original\versions\1\Full Sour\Full Sour_26.jpg,Full Sour,6,Full Sour,True,1.0
C:\Users\vitor\.cache\kagglehub\datasets\sujitraarw\coffee-green-bean-with-17-defects-original\versions\1\Full Sour\Full Sour_27.jpg,Full Sour,6,Full Sour,True,1.0
C:\Users\vitor\.cache\kagglehub\datasets\sujitraarw\coffee-green-bean-with-17-defects-original\versions\1\Full Sour\Full Sour_28.jpg,Full Sour,6,Full Sour,True,1.0
C:\Users\vitor\.cache\kagglehub\datasets\sujitraarw\coffee-green-bean-with-17-defects-original\versions\1\Full Sour\Full Sour_29.jpg,Full Sour,6,Full Sour,True,1.0
C:\Users\vitor\.cache\kagglehub\datasets\sujitraarw\coffee-green-bean-with-17-defects-original\versions\1\Full Sour\Full Sour_30.jpg,Full Sour,6,Full Sour,True,1.0
C:\Users\vitor\.cache\kagglehub\datasets\sujitraarw\coffee-green-bean-with-17-defects-original\versions\1\Full Sour\Full Sour_31.jpg,Full Sour,6,Full Sour,True,1.0
C:\Users\vitor\.cache\kagglehub\datasets\sujitraarw\coffee-green-bean-with-17-defects-original\versions\1\Full Sour\Full Sour_32.jpg,Full Sour,6,Full Sour,True,1.0
C:\Users\vitor\.cache\kagglehub\datasets\sujitraarw\coffee-green-bean-with-17-defects-original\versions\1\Full Sour\Full Sour_33.jpg,Full Sour,6,Full Sour,True,1.0
C:\Users\vitor\.cache\kagglehub\datasets\sujitraarw\coffee-green-bean-with-17-defects-original\versions\1\Full Sour\Full Sour_34.jpg,Full Sour,6,Full Sour,True,1.0
C:\Users\vitor\.cache\kagglehub\datasets\sujitraarw\coffee-green-bean-with-17-defects-original\versions\1\Full Sour\Full Sour_35.jpg,Full Sour,6,Full Sour,True,1.0
C:\Users\vitor\.cache\kagglehub\datasets\sujitraarw\coffee-green-bean-with-17-defects-original\versions\1\Full Sour\Full Sour_36.jpg,Full Sour,6,Full Sour,True,1.0
C:\Users\vitor\.cache\kagglehub\datasets\sujitraarw\coffee-green-bean-with-17-defects-original\versions\1\Full Sour\Full Sour_37.jpg,Full Sour,6,Full Sour,True,1.0
C:\Users\vitor\.cache\kagglehub\datasets\sujitraarw\coffee-green-bean-with-17-defects-original\versions\1\Full Sour\Full Sour_38.jpg,Full Sour,6,Full Sour,True,1.0
C:\Users\vitor\.cache\kagglehub\datasets\sujitraarw\coffee-green-bean-with-17-defects-original\versions\1\Full Sour\Full Sour_39.jpg,Full Sour,6,Full Sour,True,1.0
C:\Users\vitor\.cache\kagglehub\datasets\sujitraarw\coffee-green-bean-with-17-defects-original\versions\1\Full Sour\Full Sour_40.jpg,Full Sour,6,Full Sour,True,1.0
C:\Users\vitor\.cache\kagglehub\datasets\sujitraarw\coffee-green-bean-with-17-defects-original\versions\1\Full Sour\Full Sour_41.jpg,Full Sour,6,Full Sour,True,1.0
C:\Users\vitor\.cache\kagglehub\datasets\sujitraarw\coffee-green-bean-with-17-defects-original\versions\1\Full Sour\Full Sour_42.jpg,Full Sour,6,Full Sour,True,1.0
C:\Users\vitor\.cache\kagglehub\datasets\sujitraarw\coffee-green-bean-with-17-defects-original\versions\1\Full Sour\Full Sour_43.jpg,Full Sour,6,Full Sour,True,1.0
C:\Users\vitor\.cache\kagglehub\datasets\sujitraarw\coffee-green-bean-with-17-defects-original\versions\1\Full Sour\Full Sour_44.jpg,Full Sour,6,Full Sour,True,1.0
C:\Users\vitor\.cache\kagglehub\datasets\sujitraarw\coffee-green-bean-with-17-defects-original\versions\1\Full Sour\Full Sour_45.jpg,Full Sour,6,Full Sour,True,1.0
C:\Users\vitor\.cache\kagglehub\datasets\sujitraarw\coffee-green-bean-with-17-defects-original\versions\1\Full Sour\Full Sour_46.jpg,Full Sour,6,Full Sour,True,1.0
C:\Users\vitor\.cache\kagglehub\datasets\sujitraarw\coffee-green-bean-with-17-defects-original\versions\1\Full Sour\Full Sour_47.jpg,Full Sour,6,Full Sour,True,1.0
C:\Users\vitor\.cache\kagglehub\datasets\sujitraarw\coffee-green-bean-with-17-defects-original\versions\1\Full Sour\Full Sour_48.jpg,Full Sour,6,Full Sour,True,1.0
C:\Users\vitor\.cache\kagglehub\datasets\sujitraarw\coffee-green-bean-with-17-defects-original\versions\1\Full Sour\Full Sour_49.jpg,Full Sour,6,Full Sour,True,1.0
C:\Users\vitor\.cache\kagglehub\datasets\sujitraarw\coffee-green-bean-with-17-defects-original\versions\1\Full Sour\Full Sour_50.jpg,Full Sour,6,Full Sour,True,1.0
C:\Users\vitor\.cache\kagglehub\datasets\sujitraarw\coffee-green-bean-with-17-defects-original\versions\1\Full Sour\Full Sour_51.jpg,Full Sour,6,Full Sour,True,1.0
C:\Users\vitor\.cache\kagglehub\datasets\sujitraarw\coffee-green-bean-with-17-defects-original\versions\1\Full Sour\Full Sour_52.jpg,Full Sour,6,Full Sour,True,1.0
C:\Users\vitor\.cache\kagglehub\datasets\sujitraarw\coffee-green-bean-with-17-defects-original\versions\1\Full Sour\Full Sour_53.jpg,Full Sour,6,Full Sour,True,1.0
C:\Users\vitor\.cache\kagglehub\datasets\sujitraarw\coffee-green-bean-with-17-defects-original\versions\1\Full Sour\Full Sour_54.jpg,Full Sour,6,Full Sour,True,1.0
C:\Users\vitor\.cache\kagglehub\datasets\sujitraarw\coffee-green-bean-with-17-defects-original\versions\1\Full Sour\Full Sour_55.jpg,Full Sour,6,Full Sour,True,1.0
C:\Users\vitor\.cache\kagglehub\datasets\sujitraarw\coffee-green-bean-with-17-defects-original\versions\1\Full Sour\Full Sour_56.jpg,Full Sour,6,Full Sour,True,1.0
C:\Users\vitor\.cache\kagglehub\datasets\sujitraarw\coffee-green-bean-with-17-defects-original\versions\1\Full Sour\Full Sour_57.jpg,Full Sour,6,Full Sour,True,1.0
C:\Users\vitor\.cache\kagglehub\datasets\sujitraarw\coffee-green-bean-with-17-defects-original\versions\1\Full Sour\Full Sour_58.jpg,Full Sour,6,Full Sour,True,1.0
C:\Users\vitor\.cache\kagglehub\datasets\sujitraarw\coffee-green-bean-with-17-defects-original\versions\1\Full Sour\Full Sour_59.jpg,Full Sour,6,Full Sour,True,1.0
C:\Users\vitor\.cache\kagglehub\datasets\sujitraarw\coffee-green-bean-with-17-defects-original\versions\1\Full Sour\Full Sour_60.jpg,Full Sour,6,Full Sour,True,1.0
C:\Users\vitor\.cache\kagglehub\datasets\sujitraarw\coffee-green-bean-with-17-defects-original\versions\1\Full Sour\Full Sour_61.jpg,Full Sour,6,Full Sour,True,1.0
C:\Users\vitor\.cache\kagglehub\datasets\sujitraarw\coffee-green-bean-with-17-defects-original\versions\1\Full Sour\Full Sour_62.jpg,Full Sour,6,Full Sour,True,1.0
C:\Users\vitor\.cache\kagglehub\datasets\sujitraarw\coffee-green-bean-with-17-defects-original\versions\1\Full Sour\Full Sour_63.jpg,Full Sour,6,Full Sour,True,1.0
C:\Users\vitor\.cache\kagglehub\datasets\sujitraarw\coffee-green-bean-with-17-defects-original\versions\1\Full Sour\Full Sour_64.jpg,Full Sour,6,Full Sour,True,1.0
C:\Users\vitor\.cache\kagglehub\datasets\sujitraarw\coffee-green-bean-with-17-defects-original\versions\1\Full Sour\Full Sour_65.jpg,Full Sour,6,Full Sour,True,1.0
C:\Users\vitor\.cache\kagglehub\datasets\sujitraarw\coffee-green-bean-with-17-defects-original\versions\1\Full Sour\Full Sour_66.jpg,Full Sour,6,Full Sour,True,1.0
C:\Users\vitor\.cache\kagglehub\datasets\sujitraarw\coffee-green-bean-with-17-defects-original\versions\1\Full Sour\Full Sour_67.jpg,Full Sour,6,Full Sour,True,1.0
C:\Users\vitor\.cache\kagglehub\datasets\sujitraarw\coffee-green-bean-with-17-defects-original\versions\1\Full Sour\Full Sour_68.jpg,Full Sour,6,Full Sour,True,1.0
C:\Users\vitor\.cache\kagglehub\datasets\sujitraarw\coffee-green-bean-with-17-defects-original\versions\1\Full Sour\Full Sour_69.jpg,Full Sour,6,Full Sour,True,1.0
C:\Users\vitor\.cache\kagglehub\datasets\sujitraarw\coffee-green-bean-with-17-defects-original\versions\1\Full Sour\Full Sour_70.jpg,Full Sour,6,Full Sour,True,1.0
C:\Users\vitor\.cache\kagglehub\datasets\sujitraarw\coffee-green-bean-with-17-defects-original\versions\1\Full Sour\Full Sour_71.jpg,Full Sour,6,Full Sour,True,1.0
C:\Users\vitor\.cache\kagglehub\datasets\sujitraarw\coffee-green-bean-with-17-defects-original\versions\1\Full Sour\Full Sour_72.jpg,Full Sour,6,Full Sour,True,1.0
C:\Users\vitor\.cache\kagglehub\datasets\sujitraarw\coffee-green-bean-with-17-defects-original\versions\1\Full Sour\Full Sour_73.jpg,Full Sour,6,Full Sour,True,1.0
C:\Users\vitor\.cache\kagglehub\datasets\sujitraarw\coffee-green-bean-with-17-defects-original\versions\1\Full Sour\Full Sour_74.jpg,Full Sour,6,Full Sour,True,1.0
C:\Users\vitor\.cache\kagglehub\datasets\sujitraarw\coffee-green-bean-with-17-defects-original\versions\1\Full Sour\Full Sour_75.jpg,Full Sour,6,Full Sour,True,1.0
C:\Users\vitor\.cache\kagglehub\datasets\sujitraarw\coffee-green-bean-with-17-defects-original\versions\1\Full Sour\Full Sour_01.jpg,Full Sour,6,Full Sour,True,1.0
C:\Users\vitor\.cache\kagglehub\datasets\sujitraarw\coffee-green-bean-with-17-defects-original\versions\1\Full Sour\Full Sour_02.jpg,Full Sour,6,Full Sour,True,1.0
C:\Users\vitor\.cache\kagglehub\datasets\sujitraarw\coffee-green-bean-with-17-defects-original\versions\1\Full Sour\Full Sour_03.jpg,Full Sour,6,Full Sour,True,1.0
C:\Users\vitor\.cache\kagglehub\datasets\sujitraarw\coffee-green-bean-with-17-defects-original\versions\1\Full Sour\Full Sour_04.jpg,Full Sour,6,Full Sour,True,1.0
C:\Users\vitor\.cache\kagglehub\datasets\sujitraarw\coffee-green-bean-with-17-defects-original\versions\1\Full Sour\Full Sour_05.jpg,Full Sour,6,Full Sour,True,1.0
C:\Users\vitor\.cache\kagglehub\datasets\sujitraarw\coffee-green-bean-with-17-defects-original\versions\1\Full Sour\Full Sour_06.jpg,Full Sour,6,Full Sour,True,1.0
C:\Users\vitor\.cache\kagglehub\datasets\sujitraarw\coffee-green-bean-with-17-defects-original\versions\1\Full Sour\Full Sour_07.jpg,Full Sour,6,Full Sour,True,1.0
C:\Users\vitor\.cache\kagglehub\datasets\sujitraarw\coffee-green-bean-with-17-defects-original\versions\1\Full Sour\Full Sour_08.jpg,Full Sour,6,Full Sour,True,1.0
C:\Users\vitor\.cache\kagglehub\datasets\sujitraarw\coffee-green-bean-with-17-defects-original\versions\1\Full Sour\Full Sour_09.jpg,Full Sour,6,Full Sour,True,1.0
C:\Users\vitor\.cache\kagglehub\datasets\sujitraarw\coffee-green-bean-with-17-defects-original\versions\1\Full Sour\Full Sour_10.jpg,Full Sour,6,Full Sour,True,1.0
C:\Users\vitor\.cache\kagglehub\datasets\sujitraarw\coffee-green-bean-with-17-defects-original\versions\1\Full Sour\Full Sour_11.jpg,Full Sour,6,Full Sour,True,1.0
C:\Users\vitor\.cache\kagglehub\datasets\sujitraarw\coffee-green-bean-with-17-defects-original\versions\1\Full Sour\Full Sour_12.jpg,Full Sour,6,Full Sour,True,1.0
C:\Users\vitor\.cache\kagglehub\datasets\sujitraarw\coffee-green-bean-with-17-defects-original\versions\1\Full Sour\Full Sour_13.jpg,Full Sour,6,Full Sour,True,1.0
C:\Users\vitor\.cache\kagglehub\datasets\sujitraarw\coffee-green-bean-with-17-defects-original\versions\1\Full Sour\Full Sour_14.jpg,Full Sour,6,Full Sour,True,1.0
C:\Users\vitor\.cache\kagglehub\datasets\sujitraarw\coffee-green-bean-with-17-defects-original\versions\1\Full Sour\Full Sour_15.jpg,Full Sour,6,Full Sour,True,1.0
C:\Users\vitor\.cache\kagglehub\datasets\sujitraarw\coffee-green-bean-with-17-defects-original\versions\1\Full Sour\Full Sour_16.jpg,Full Sour,6,Full Sour,True,1.0
C:\Users\vitor\.cache\kagglehub\datasets\sujitraarw\coffee-green-bean-with-17-defects-original\versions\1\Full Sour\Full Sour_17.jpg,Full Sour,6,Full Sour,True,1.0
C:\Users\vitor\.cache\kagglehub\datasets\sujitraarw\coffee-green-bean-with-17-defects-original\versions\1\Full Sour\Full Sour_18.jpg,Full Sour,6,Full Sour,True,1.0
C:\Users\vitor\.cache\kagglehub\datasets\sujitraarw\coffee-green-bean-with-17-defects-original\versions\1\Full Sour\Full Sour_19.jpg,Full Sour,6,Full Sour,True,1.0
C:\Users\vitor\.cache\kagglehub\datasets\sujitraarw\coffee-green-bean-with-17-defects-original\versions\1\Full Sour\Full Sour_20.jpg,Full Sour,6,Full Sour,True,1.0
C:\Users\vitor\.cache\kagglehub\datasets\sujitraarw\coffee-green-bean-with-17-defects-original\versions\1\Full Sour\Full Sour_21.jpg,Full Sour,6,Full Sour,True,1.0
C:\Users\vitor\.cache\kagglehub\datasets\sujitraarw\coffee-green-bean-with-17-defects-original\versions\1\Full Sour\Full Sour_22.jpg,Full Sour,6,Full Sour,True,1.0
C:\Users\vitor\.cache\kagglehub\datasets\sujitraarw\coffee-green-bean-with-17-defects-original\versions\1\Full Sour\Full Sour_23.jpg,Full Sour,6,Full Sour,True,1.0
C:\Users\vitor\.cache\kagglehub\datasets\sujitraarw\coffee-green-bean-with-17-defects-original\versions\1\Full Sour\Full Sour_24.jpg,Full Sour,6,Full Sour,True,1.0
C:\Users\vitor\.cache\kagglehub\datasets\sujitraarw\coffee-green-bean-with-17-defects-original\versions\1\Full Sour\Full Sour_25.jpg,Full Sour,6,Full Sour,True,1.0
C:\Users\vitor\.cache\kagglehub\datasets\sujitraarw\coffee-green-bean-with-17-defects-original\versions\1\Full Sour\Full Sour_26.jpg,Full Sour,6,Full Sour,True,1.0
C:\Users\vitor\.cache\kagglehub\datasets\sujitraarw\coffee-green-bean-with-17-defects-original\versions\1\Full Sour\Full Sour_27.jpg,Full Sour,6,Full Sour,True,1.0
C:\Users\vitor\.cache\kagglehub\datasets\sujitraarw\coffee-green-bean-with-17-defects-original\versions\1\Full Sour\Full Sour_28.jpg,Full Sour,6,Full Sour,True,1.0
C:\Users\vitor\.cache\kagglehub\datasets\sujitraarw\coffee-green-bean-with-17-defects-original\versions\1\Full Sour\Full Sour_29.jpg,Full Sour,6,Full Sour,True,1.0
C:\Users\vitor\.cache\kagglehub\datasets\sujitraarw\coffee-green-bean-with-17-defects-original\versions\1\Full Sour\Full Sour_30.jpg,Full Sour,6,Full Sour,True,1.0
C:\Users\vitor\.cache\kagglehub\datasets\sujitraarw\coffee-green-bean-with-17-defects-original\versions\1\Full Sour\Full Sour_31.jpg,Full Sour,6,Full Sour,True,1.0
C:\Users\vitor\.cache\kagglehub\datasets\sujitraarw\coffee-green-bean-with-17-defects-original\versions\1\Full Sour\Full Sour_32.jpg,Full Sour,6,Full Sour,True,1.0
C:\Users\vitor\.cache\kagglehub\datasets\sujitraarw\coffee-green-bean-with-17-defects-original\versions\1\Full Sour\Full Sour_33.jpg,Full Sour,6,Full Sour,True,1.0
C:\Users\vitor\.cache\kagglehub\datasets\sujitraarw\coffee-green-bean-with-17-defects-original\versions\1\Full Sour\Full Sour_34.jpg,Full Sour,6,Full Sour,True,1.0
C:\Users\vitor\.cache\kagglehub\datasets\sujitraarw\coffee-green-bean-with-17-defects-original\versions\1\Full Sour\Full Sour_35.jpg,Full Sour,6,Full Sour,True,1.0
C:\Users\vitor\.cache\kagglehub\datasets\sujitraarw\coffee-green-bean-with-17-defects-original\versions\1\Full Sour\Full Sour_36.jpg,Full Sour,6,Full Sour,True,1.0
C:\Users\vitor\.cache\kagglehub\datasets\sujitraarw\coffee-green-bean-with-17-defects-original\versions\1\Full Sour\Full Sour_37.jpg,Full Sour,6,Full Sour,True,1.0
C:\Users\vitor\.cache\kagglehub\datasets\sujitraarw\coffee-green-bean-with-17-defects-original\versions\1\Full Sour\Full Sour_38.jpg,Full Sour,6,Full Sour,True,1.0
C:\Users\vitor\.cache\kagglehub\datasets\sujitraarw\coffee-green-bean-with-17-defects-original\versions\1\Full Sour\Full Sour_39.jpg,Full Sour,6,Full Sour,True,1.0
C:\Users\vitor\.cache\kagglehub\datasets\sujitraarw\coffee-green-bean-with-17-defects-original\versions\1\Full Sour\Full Sour_40.jpg,Full Sour,6,Full Sour,True,1.0
C:\Users\vitor\.cache\kagglehub\datasets\sujitraarw\coffee-green-bean-with-17-defects-original\versions\1\Full Sour\Full Sour_41.jpg,Full Sour,6,Full Sour,True,1.0
C:\Users\vitor\.cache\kagglehub\datasets\sujitraarw\coffee-green-bean-with-17-defects-original\versions\1\Full Sour\Full Sour_42.jpg,Full Sour,6,Full Sour,True,1.0
C:\Users\vitor\.cache\kagglehub\datasets\sujitraarw\coffee-green-bean-with-17-defects-original\versions\1\Full Sour\Full Sour_43.jpg,Full Sour,6,Full Sour,True,1.0
C:\Users\vitor\.cache\kagglehub\datasets\sujitraarw\coffee-green-bean-with-17-defects-original\versions\1\Full Sour\Full Sour_44.jpg,Full Sour,6,Full Sour,True,1.0
C:\Users\vitor\.cache\kagglehub\datasets\sujitraarw\coffee-green-bean-with-17-defects-original\versions\1\Full Sour\Full Sour_45.jpg,Full Sour,6,Full Sour,True,1.0
C:\Users\vitor\.cache\kagglehub\datasets\sujitraarw\coffee-green-bean-with-17-defects-original\versions\1\Full Sour\Full Sour_46.jpg,Full Sour,6,Full Sour,True,1.0
C:\Users\vitor\.cache\kagglehub\datasets\sujitraarw\coffee-green-bean-with-17-defects-original\versions\1\Full Sour\Full Sour_47.jpg,Full Sour,6,Full Sour,True,1.0
C:\Users\vitor\.cache\kagglehub\datasets\sujitraarw\coffee-green-bean-with-17-defects-original\versions\1\Full Sour\Full Sour_48.jpg,Full Sour,6,Full Sour,True,1.0
C:\Users\vitor\.cache\kagglehub\datasets\sujitraarw\coffee-green-bean-with-17-defects-original\versions\1\Full Sour\Full Sour_49.jpg,Full Sour,6,Full Sour,True,1.0
C:\Users\vitor\.cache\kagglehub\datasets\sujitraarw\coffee-green-bean-with-17-defects-original\versions\1\Full Sour\Full Sour_50.jpg,Full Sour,6,Full Sour,True,1.0
C:\Users\vitor\.cache\kagglehub\datasets\sujitraarw\coffee-green-bean-with-17-defects-original\versions\1\Full Sour\Full Sour_51.jpg,Full Sour,6,Full Sour,True,1.0
C:\Users\vitor\.cache\kagglehub\datasets\sujitraarw\coffee-green-bean-with-17-defects-original\versions\1\Full Sour\Full Sour_52.jpg,Full Sour,6,Full Sour,True,1.0
